,cid,SMILES,MW,AlogP,HBA,HBD,RB,HeavyAtomCount,ChiralCenterCount,ChiralCenterCountAllPossible,RingCount,PSA,Estate,MR,Polar,B,Br,C,Cl,F,Fe,H,N,O,P,S,Si,Charged acceptor groups,Charged amidines,Charged amines,Charged donor groups,Charged imidazoles,Charged imines,Charged NH-imidazoles,Donor groups,H-N,H-O,I,Neutral acceptor groups,Neutral donor groups,Acceptor groups,Aliphatic carbons,Amide hydrogens,Amine or amide hydrogens,Aromatic basic nitrogens,Aromatic carbons,Catch for R-CN4,Charged 4-methoxypyridines,Charged pyridines,Divalent oxygens,Heteroaromatic atoms,Imines hydrogens,N-Pyrrole H,Neutral amines,Neutral imidazoles,Reactive groups,t-Butyls,Tetrazoles,Tribromomethyls,Trichloromethyls,Trifluoromethyls,Triiodomethyls,"1,2-Dicarbonyls",Acyl halides,Alcohols,Aldehydes,Aliphatic esters,Aliphatic ketones,Aliphatic thioesters,Alkyl halides,Alkyl halides wo fluorine,Alkyl sulfonates,Anhydrides,Aromatic N-oxides,Aziridines,beta-Heterosubstituted carbonyls,Carbon Thiols,Carbonyls,Catch for uncharged guanine H,Charged N-O,Diazos,Disulfides,Epoxides,Ethers,Formates,Guanidines,Halopyrimidines,Imines,Imines N donors,Imines NH,Michael acceptors,Neutral carbonyls,Neutral halophosphoric acids,Neutral N-O,Neutral NR3-O,Neutral P(=O)2-R2,Neutral P=O-R3,Neutral sulfenes,Neutral sulfones,Nitriles,Nitros,P=O,Perhalomethylketones,Peroxides,Phosphonate esters,R-N-S-R,R-S-O-R,S=O,Sulfenyl halides,Sulfinyl halides,Sulfonyl halides,Sulphonate esters,Tertiary amines or amides,Thiols,Thiones,Amidines,Aromatic carboxylate bioisosteres,Carboxylic acids or carboxylates,Charged C-PO3-,Charged carboxylic acids,Charged halophosphoric acids,Charged hydroxamic acids,Charged O-PO3,Charged phosphonamides,Charged phosphonic acids,Charged phosphoric acids,Charged phosphorylamides,Charged sulfenic acids,Charged sulfonamides,Charged sulfonic acids,Charged sulfuric acids,Hydroxamates,Acetylhydrazides,Acidic hydrogens,Charged 2-aminopyridines,Charged 2-nitrophenols,"Charged 3,5-nitrophenols",Charged 4-aminopyridines,Charged 4-nitrophenols,Charged alkylthiols,Charged anilines,Charged dialkyl anilines,Charged diaminobenzenes,Charged enamines,Charged guanidines,Charged tetrazoles,Actinide series,Alkali metals,Alkaline-earth metals,Lanthanide series,Neutral pyridines,Nitroalkanes,Noble gases,Other metals,Phosphines,Silyl enol ethers,Toxic nonmetals,Transition metals,Azides,Carbodiimides,carbons,Diazoniums,Iron binding groups,Isocyanates,Isonitriles,Isothiocyanates,Metals,Phosphinyl halides,Phosphonyl halides,sp3carbon,Molecular weight,Num aliphatic rings,Num aromatic rings,Num atoms,Num chiral centers,Num heavy atoms,Num heteroaromatic rings,Num molecules,Num negative atoms,Num positive atoms,Num residues,Num rings,Num rotatable bonds,Percent helix,Percent loop,Percent strand,Total charge,#stars,#amine,#amidine,#acid,#amide,#rotor,#rtvFG,CNS,mol MW,dipole,SASA,FOSA,FISA,PISA,WPSA,volume,donorHB,accptHB,dip^2/V,ACxDN^.5/SA,glob,QPpolrz,QPlogPC16,QPlogPoct,QPlogPw,QPlogPo/w,QPlogS,CIQPlogS,QPlogHERG,QPPCaco,QPlogBB,QPPMDCK,QPlogKp,IP(eV),EA(eV),#metab,QPlogKhsa,HumanOralAbsorption,PercentHumanOralAbsorption,SAfluorine,SAamideO,#NandO,RuleOfFive,RuleOfThree,#ringatoms,#in34,#in56,#noncon,#nonHatm,Jm
842,10603,CC[C@H](O1)C(=O)C(O)=C1C,142.1525,0.2856,3,1,1,10,1,1,1,59.418,28.334,37.5289,14.013,0,0,7,0,0,0,10,0,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,1,2,7,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,4,142.15595,1,0,20,1,10,0,1,0,0,1,1,2,0,0,0,0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,142.154,2.698,356.17800000000005,243.606,100.13799999999999,12.433,0.0,546.611,1.0,3.5,0.0133144,0.009826600000000001,0.9077179,14.556,4.2780000000000005,7.471,5.813,0.94,-1.389,-1.101,-3.085,1112.469,-0.36700000000000005,555.113,-3.1289999999999996,9.199,0.41,3.0,-0.575,3.0,86.973,0.0,0.0,3.0,0.0,0.0,5.0,0.0,5.0,1.0,10.0,4.3082420589999995
843,10604,CCOC(=O)/C=C/C=C\CCCCC,196.28599999999997,3.6557,2,0,8,14,0,0,0,37.178000000000004,31.666999999999998,61.2046,23.133000000000003,0,0,12,0,0,0,20,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,12,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,7,196.292,0,0,34,0,14,0,1,0,0,1,0,8,0,0,0,0,1.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,196.28900000000002,2.5,555.002,442.205,62.243,50.553999999999995,0.0,882.0269999999999,0.0,2.0,0.007085500000000001,0.0,0.8014168,24.491,6.97,8.01,2.0269999999999997,3.7039999999999997,-4.385,-2.314,-4.986000000000001,2544.762,-0.565,1357.7089999999998,-1.72,9.511000000000001,0.629,1.0,0.304,3.0,100.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.154004002
844,10605,C=CCOC(=O)CCCCCCCC,198.3019,4.042,2,0,10,14,0,0,0,36.938,31.166999999999998,58.8084,23.325,0,0,12,0,0,0,22,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,9,198.30794,0,0,36,0,14,0,1,0,0,1,0,10,0,0,0,0,3.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,198.305,2.9960000000000004,556.115,450.945,55.976000000000006,49.193999999999996,0.0,896.7739999999999,0.0,2.0,0.0100081,0.0,0.8087031,24.426,7.091,7.987,1.757,3.842,-4.243,-2.3569999999999998,-4.862,2917.9309999999996,-0.55,1574.132,-1.514,10.515999999999998,-0.608,2.0,0.304,3.0,100.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.34704775
845,10606,CCCCN(S1(=O)=O)S(=O)(=O)c(c12)cccc2,275.3445,1.5971,4,0,3,17,0,2,2,81.166,49.668,64.2437,29.291,0,0,10,0,0,0,13,1,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,10,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,4,275.34741,1,1,30,0,17,0,1,0,0,1,2,3,0,0,0,0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,-1.0,275.337,6.438,490.01599999999996,181.946,146.57299999999998,159.545,1.9509999999999998,818.882,0.0,7.0,0.0506209,0.0,0.8638450000000001,26.215,7.949,12.869000000000002,9.214,0.408,-1.358,-2.083,-4.496,403.593,-0.922,190.155,-3.3710000000000004,10.934000000000001,1.386,0.0,-1.005,3.0,75.97800000000001,0.0,0.0,5.0,0.0,0.0,9.0,0.0,9.0,2.0,17.0,5.14245278
846,10607,C=C[C@@H](O)CCCCC,128.21200000000002,2.5286,1,1,5,9,1,1,0,21.165,20.333,40.1694,15.899000000000001,0,0,8,0,0,0,16,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,6,128.21612,0,0,25,1,9,0,1,0,0,1,0,6,0,0,0,0,5.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,128.214,1.8730000000000002,401.54400000000004,316.16700000000003,43.251999999999995,42.126000000000005,0.0,624.506,1.0,1.7,0.0056186000000000005,0.0042337,0.8799459999999999,15.388,4.6819999999999995,6.26,3.082,2.825,-1.8780000000000001,-1.126,-3.675,3852.51,-0.17,2125.542,-1.5919999999999999,10.524000000000001,-0.795,1.0,-0.28,3.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,34.24707511
847,10608,CCC(=O)OC/C=C/c1ccccc1,190.2384,2.7393,2,0,5,14,0,0,1,37.041,32.834,56.9709,25.239,0,0,12,0,0,0,14,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,12,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,3,190.24418,0,1,28,0,14,0,1,0,0,1,1,5,0,0,0,0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,190.24099999999999,3.147,489.491,210.358,55.728,223.405,0.0,775.529,0.0,2.0,0.0127724,0.0,0.8339745000000001,24.448,7.132000000000001,8.55,3.883,3.2910000000000004,-3.792,-2.545,-5.284,2933.824,-0.212,1583.401,-1.376,9.263,0.344,2.0,0.165,3.0,100.0,0.0,0.0,2.0,0.0,0.0,6.0,0.0,6.0,0.0,14.0,1.285648099
848,10609,CCOC(=O)CCCCCCCCCCCCCCCCC,312.5304,7.8798,2,0,18,22,0,0,0,37.036,41.667,95.8027,38.196999999999996,0,0,20,0,0,0,40,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,19,312.5406,0,0,62,0,22,0,1,0,0,1,0,18,0,0,0,0,8.0,0.0,0.0,0.0,0.0,17.0,1.0,-2.0,312.535,3.0410000000000004,823.335,766.275,57.06,0.0,0.0,1391.851,0.0,2.0,0.0066438999999999995,0.0,0.7322347,38.632,12.005,12.314,0.309,7.007000000000001,-8.005,-4.782,-5.865,2849.678,-1.171,1534.371,-0.9390000000000001,11.095,-0.968,1.0,1.402,1.0,100.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,22.0,0.00035591400000000004
849,10610,CC(=O)CC(=O)OCC(C)C,158.195,0.9839,3,0,5,11,0,0,0,63.693000000000005,31.166999999999998,41.052,16.262999999999998,0,0,8,0,0,0,14,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,6,158.19898,0,0,25,0,11,0,1,0,0,1,0,5,0,0,0,0,3.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,158.197,0.7879999999999999,422.70099999999996,327.85,94.851,0.0,0.0,670.755,0.0,4.0,0.0009262000000000001,0.0,0.8766801,18.121,4.993,7.19,4.439,1.067,-1.482,-0.5770000000000001,-3.5269999999999997,1248.604,-0.5,628.888,-2.884,10.982000000000001,-0.325,1.0,-0.675,3.0,88.611,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,6.820904231
850,10611,CCCCOC(=O)CCCCCC,186.2912,3.8415,2,0,9,13,0,0,0,36.545,28.166999999999998,54.3169,21.682,0,0,11,0,0,0,22,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,10,186.29679,0,0,35,0,13,0,1,0,0,1,0,9,0,0,0,0,4.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,186.294,2.89,534.683,482.342,52.341,0.0,0.0,856.3580000000001,0.0,2.0,0.0097544,0.0,0.8156536999999999,22.980999999999998,6.313,7.432,1.567,3.5460000000000003,-4.0,-2.101,-4.515,3159.0240000000003,-0.44299999999999995,1715.172,-1.716,11.102,-1.026,1.0,0.22899999999999998,3.0,100.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.35834635600000003
851,10612,CC(C)CC(=O)OCC(C)C,158.238,2.5878,2,0,5,11,0,0,0,34.565,25.833000000000002,44.9333,18.012,0,0,9,0,0,0,18,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,8,158.24261,0,0,29,0,11,0,1,0,0,1,0,5,0,0,0,0,4.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,158.24,2.966,444.80300000000005,398.18,46.623000000000005,0.0,0.0,716.2560000000001,0.0,2.0,0.012284100000000001,0.0,0.8703822,19.942,5.088,6.653,2.194,2.6710000000000003,-2.948,-1.506,-3.6289999999999996,3579.098,-0.08800000000000001,1962.97,-1.995,11.064,-1.003,1.0,-0.008,3.0,100.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.806278606
852,10613,C=CCOC(=O)CCCC1CCCCC1,210.3126,3.9222,2,0,7,15,0,0,1,36.925,32.0,61.5548,24.386,0,0,13,0,0,0,22,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,10,210.31909,1,0,37,0,15,0,1,0,0,1,1,7,0,0,0,0,2.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,210.31599999999997,3.031,540.457,435.092,56.18600000000001,49.178999999999995,0.0,888.0189999999999,0.0,2.0,0.010347799999999999,0.0,0.8267072,26.002,7.056,8.704,2.383,3.783,-4.435,-2.582,-4.571000000000001,2904.5890000000004,-0.34600000000000003,1566.3529999999998,-1.806,10.515,-0.608,2.0,0.406,3.0,100.0,0.0,0.0,2.0,0.0,0.0,6.0,0.0,6.0,6.0,15.0,0.120862825
853,10614,C=CCS,74.1447,1.2301,0,1,1,4,0,0,0,0.0,9.722000000000001,23.551,9.087,0,0,3,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,74.14527,0,0,10,0,4,0,1,0,0,1,0,2,0,0,0,0,10.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,74.14,1.756,255.97400000000002,127.45299999999999,0.0,46.82899999999999,81.692,354.09,0.8,0.5,0.0087051,0.0017471,0.9456081000000001,7.18,2.5610000000000004,2.9619999999999997,1.905,2.015,-1.247,-1.073,-2.635,9906.038,0.218,10000.0,-1.163,9.201,-0.077,2.0,-0.645,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,431.3693251
854,10615,CC(=O)CCC([O-])=O,115.1073,-1.1019,1,0,3,8,0,0,0,79.491,31.334,24.8103,10.008,0,0,5,0,0,0,7,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,3,115.10973999999999,0,0,15,0,8,0,1,1,0,1,0,3,0,0,0,-1,6.0,0.0,0.0,1.0,0.0,3.0,1.0,-1.0,116.116,1.3259999999999998,314.342,154.164,160.17700000000002,0.0,0.0,468.421,1.0,4.0,0.0037531999999999995,0.012725,0.9279417,10.665999999999999,3.957,6.532,6.308,-0.11,-0.43700000000000006,-0.32299999999999995,-0.89,75.952,-0.857,38.796,-4.184,10.868,-0.42,2.0,-1.013,2.0,59.961000000000006,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.62899948
855,10616,NC(=O)NC(=O)C(Br)(CC)CC,237.0943,1.4369,2,2,3,12,0,0,0,85.43700000000001,34.834,48.8217,19.119,0,1,7,0,0,0,13,2,2,0,0,0,0,0,0,0,0,0,0,3,3,0,0,2,3,2,7,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,5,237.10286000000002,0,0,25,0,12,0,1,0,0,1,0,6,0,0,0,0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,-1.0,237.09599999999998,11.204,404.064,213.61,141.804,0.0,48.651,658.15,2.0,2.5,0.1907316,0.0087499,0.9055889000000001,18.259,6.228,12.512,9.263,0.738,-1.081,-2.261,-1.685,220.588,-0.6509999999999999,383.548,-3.845,10.257,0.635,1.0,-0.579,2.0,73.214,0.0,38.641999999999996,4.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2.8097469239999997
856,10617,CCOC(=O)CCc1ccccc1,178.2277,2.5252,2,0,5,13,0,0,1,36.982,30.334,51.4837,23.596,0,0,11,0,0,0,14,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,11,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,4,178.23303,0,1,27,0,13,0,1,0,0,1,1,5,0,0,0,0,2.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,178.23,2.846,467.195,214.09,56.498000000000005,196.607,0.0,734.3710000000001,0.0,2.0,0.011029299999999999,0.0,0.8425792,22.545,6.555,7.8420000000000005,3.653,2.949,-3.372,-2.29,-5.0169999999999995,2884.884,-0.20800000000000002,1554.871,-1.484,9.677999999999999,-0.191,2.0,0.045,3.0,100.0,0.0,0.0,2.0,0.0,0.0,6.0,0.0,6.0,0.0,13.0,2.48147946
857,10618,CCOC(=O)CCCSC(=O)C,190.26,1.2046,4,0,7,12,0,0,0,65.169,32.667,48.9118,19.262999999999998,0,0,8,0,0,0,14,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,6,190.26298,0,0,26,0,12,0,1,0,0,1,0,7,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,190.257,4.544,473.941,339.25800000000004,99.387,0.0,35.296,746.3539999999999,0.0,4.0,0.0276703,0.0,0.8395973,19.862000000000002,5.831,8.206,4.164,1.663,-2.281,-1.258,-4.127,1130.878,-0.6509999999999999,881.941,-2.775,9.66,0.35,1.0,-0.54,3.0,91.334,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.6717521180000001
858,10619,CC(=O)CCC(C1(C)C)=C(C)CCC1,194.3132,3.2385,1,0,3,14,0,0,1,28.904,28.750999999999998,60.7288,23.749000000000002,0,0,13,0,0,0,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,10,194.31968999999998,1,0,36,0,14,0,1,0,0,1,1,3,0,0,0,0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,194.31599999999997,3.8930000000000002,457.213,404.837,50.367,2.01,0.0,787.008,0.0,2.0,0.0192571,0.0,0.9016380999999999,23.435,6.072,8.118,2.484,3.109,-3.346,-2.372,-3.133,3298.18,-0.03,1796.98,-2.153,9.401,-0.653,4.0,0.24,3.0,100.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,6.0,4.0,14.0,0.616695937
859,10620,C[C@]1(O)CC[C@H]([C@@]12C)[C@H]3[C@](F)([C@H](C2)O)[C@]4(C)C(CC3)=CC(=O)CC4,336.4409,2.391,3,2,0,24,7,7,4,66.123,57.833,90.1869,35.455,0,0,20,0,1,0,29,0,3,0,0,0,0,0,0,0,0,0,0,2,0,2,0,3,2,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,17,336.45072999999996,4,0,53,7,24,0,1,0,0,1,4,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,336.44599999999997,2.9339999999999997,539.904,393.105,111.977,26.906999999999996,7.914,1022.732,2.0,4.45,0.0084189,0.011656200000000002,0.9092636999999999,33.748000000000005,9.338,16.328,8.837,3.0039999999999996,-4.454,-4.313,-3.1289999999999996,859.051,-0.441,463.856,-3.2960000000000003,10.355,0.381,4.0,0.44799999999999995,3.0,100.0,7.914,0.0,3.0,0.0,0.0,17.0,0.0,17.0,14.0,24.0,0.010996829
